Dens,Lat,Long
550.5703824,-74.08375785,4.560657753
544.2362883,-74.08159509,4.560657768
629.4159911,-74.07889164,4.560657779
607.6980245,-74.07510682,4.560657776
603.7215351,-74.07456613,4.560657774
606.5918725,-74.07348475,4.560657769
481.7587523,-74.06807785,4.560657718
769.1276646,-74.172431,4.561194092
778.6332138,-74.17189031,4.561194163
794.7195165,-74.17134962,4.561194234
800.5039989,-74.17080893,4.561194305
819.7616757,-74.17026824,4.561194375
845.1114316,-74.16972755,4.561194444
853.5818829,-74.16918686,4.561194514
877.602317,-74.16864617,4.561194583
934.8278956,-74.16810548,4.561194651
1009.209441,-74.16269859,4.561195313
961.3610319,-74.1621579,4.561195377
741.679294,-74.15458824,4.561196229
756.8041583,-74.15404755,4.561196287
701.8386439,-74.15350686,4.561196345
809.6194528,-74.15026273,4.561196681
787.9415632,-74.14593721,4.561197106
750.5503967,-74.14539652,4.561197157
732.6133383,-74.14485583,4.561197208
701.8523084,-74.14269307,4.561197408
702.637428,-74.14161169,4.561197505
735.8882092,-74.13998962,4.561197648
734.0705217,-74.13836755,4.561197788
488.8852967,-74.12809444,4.561198585
797.2948924,-74.1248503,4.561198806
819.4250799,-74.12376892,4.561198877
685.9783787,-74.12214685,4.561198979
595.6223452,-74.12160616,4.561199013
577.7816766,-74.12106547,4.561199046
585.4101563,-74.12052478,4.561199078
623.0658276,-74.1194434,4.561199142
658.8003647,-74.11890271,4.561199174
688.9200007,-74.11836202,4.561199205
597.4324033,-74.11565857,4.561199353
583.8126538,-74.11349581,4.561199465
523.9866717,-74.11241443,4.561199519
449.0535921,-74.11187374,4.561199545
428.2670375,-74.11025167,4.56119962
556.198308,-74.10268201,4.561199926
573.5677678,-74.10051925,4.561199998
580.9487412,-74.09997856,4.561200015
565.4684905,-74.09943787,4.561200032
533.7028031,-74.09889718,4.561200048
506.1299794,-74.09835649,4.561200064
491.5208956,-74.09457166,4.561200164
343.1300297,-74.0924089,4.561200212
344.7945007,-74.09186821,4.561200223
408.099231,-74.08808338,4.561200289
610.5438609,-74.08051372,4.561200361
584.12004,-74.07618819,4.561200366
581.1815536,-74.07294405,4.561200353
482.5134908,-74.06861853,4.561200312
482.64684,-74.06807784,4.561200305
641.0012105,-74.1762159,4.561736168
824.9259048,-74.17189038,4.56173675
834.784545,-74.17134969,4.561736821
822.6799802,-74.170809,4.561736891
814.6441576,-74.17026831,4.561736961
810.1327547,-74.16972762,4.561737031
803.1615957,-74.16918693,4.5617371
806.7113157,-74.16864624,4.561737169
922.584522,-74.16269865,4.5617379
890.2659717,-74.16215796,4.561737963
787.502108,-74.15945451,4.561738277
742.8290776,-74.1545883,4.561738816
720.3478968,-74.15296623,4.561738989
840.2774651,-74.14810002,4.561739484
802.961388,-74.14701864,4.561739589
815.5053105,-74.14647795,4.561739641
782.7558907,-74.14485588,4.561739795
675.0499892,-74.14323381,4.561739946
715.4737516,-74.14215243,4.561740044
706.8047063,-74.14107105,4.56174014
667.9186821,-74.13512345,4.561740642
631.517586,-74.13187931,4.561740895
564.0623541,-74.12971655,4.561741056
483.1441751,-74.1270131,4.561741247
569.0822427,-74.12539103,4.561741357
617.2331901,-74.12052482,4.561741665
683.9128187,-74.11890274,4.561741761
469.5931354,-74.11241446,4.561742106
493.2923238,-74.10592617,4.561742392
492.4305815,-74.1043041,4.561742454
555.9732534,-74.09943789,4.561742619
509.1845224,-74.09781582,4.561742667
546.8485411,-74.09619374,4.561742711
363.5726653,-74.0929496,4.561742788
363.4337016,-74.09186822,4.561742811
451.7122973,-74.08483924,4.561742917
580.7288603,-74.07672888,4.561742954
583.6721092,-74.07618819,4.561742953
609.2719833,-74.07402543,4.561742946
596.5859648,-74.07348474,4.561742943
470.3368831,-74.06915922,4.561742906
477.0370425,-74.06861853,4.561742899
482.6626771,-74.06807784,4.561742892
484.1935132,-74.06753714,4.561742885
627.9841401,-74.17675666,4.56227868
639.6681161,-74.17621597,4.562278755
665.0655101,-74.17567528,4.562278829
798.2600385,-74.17080907,4.562279478
755.0135507,-74.17026838,4.562279548
740.6559758,-74.16972769,4.562279618
742.7862936,-74.169187,4.562279687
734.8561156,-74.16864631,4.562279756
906.5341854,-74.16486148,4.562280226
895.9870838,-74.1637801,4.562280357
860.3351534,-74.16269871,4.562280486
856.7571436,-74.16215802,4.56228055
745.0867171,-74.15512905,4.562281345
711.2971291,-74.15458836,4.562281403
738.0517681,-74.15350698,4.562281518
734.6796791,-74.15296629,4.562281575
768.0888348,-74.146478,4.562282228
739.3560814,-74.14485593,4.562282382
719.6829007,-74.14323386,4.562282532
700.6790134,-74.14161179,4.562282679
727.5472981,-74.13836764,4.562282961
686.9372966,-74.13620488,4.562283142
618.4075485,-74.13404212,4.562283315
625.9900987,-74.13296073,4.5622834
481.9554417,-74.12701314,4.562283834
568.1767375,-74.12430968,4.562284016
594.6001749,-74.12376899,4.562284051
451.6944236,-74.11241448,4.562284693
457.5101488,-74.11187379,4.562284719
468.3110463,-74.11025172,4.562284795
482.5818947,-74.10808896,4.56228489
444.7374811,-74.10322274,4.562285081
489.4912904,-74.09781583,4.562285254
564.3962165,-74.09619376,4.562285298
422.5986547,-74.0934903,4.562285364
409.031948,-74.08808339,4.562285464
446.3979861,-74.08646132,4.562285486
619.6781585,-74.07402543,4.562285533
613.312793,-74.07348474,4.56228553
473.4350247,-74.06861852,4.562285486
479.9091083,-74.06807783,4.56228548
625.8835575,-74.17675674,4.562821266
648.5970569,-74.17621605,4.562821341
655.3524998,-74.17567535,4.562821415
694.7907903,-74.17513466,4.562821489
773.8697688,-74.17351259,4.562821708
780.4985033,-74.17080914,4.562822064
751.8991416,-74.16972776,4.562822204
736.8751712,-74.16918707,4.562822273
823.1727561,-74.16432085,4.562822878
832.171565,-74.16378016,4.562822944
819.706942,-74.16323947,4.562823008
860.0913621,-74.16215809,4.562823137
811.5287613,-74.15999532,4.562823389
807.5386032,-74.15134427,4.562824331
824.7026124,-74.15080358,4.562824386
734.9303225,-74.14755943,4.56282471
675.5853128,-74.14215252,4.562825217
524.8780269,-74.12863525,4.562826308
538.2474778,-74.12647248,4.562826458
485.496629,-74.11079244,4.562827357
438.849051,-74.11025175,4.562827382
414.9631773,-74.10484483,4.562827608
400.0555447,-74.10430414,4.562827629
417.619167,-74.10322276,4.562827668
534.4753018,-74.0945717,4.562827926
476.5719873,-74.09403101,4.562827939
390.8588541,-74.08970548,4.562828025
383.9073546,-74.08916478,4.562828034
442.2934956,-74.08646133,4.562828073
441.8916015,-74.08592064,4.562828079
437.6448824,-74.08537994,4.562828086
604.5455291,-74.08105441,4.56282812
596.9590983,-74.07618819,4.562828128
584.4922896,-74.07186266,4.562828107
472.6891509,-74.06861851,4.562828074
481.522596,-74.06753713,4.562828059
625.3358635,-74.1772975,4.563363778
643.3926331,-74.17621612,4.563363927
681.5132497,-74.17567543,4.563364002
718.3009926,-74.17513474,4.563364075
735.7601246,-74.17459405,4.563364149
764.9064061,-74.17405336,4.563364222
778.3169277,-74.17351266,4.563364294
770.6599626,-74.1713499,4.56336458
771.154144,-74.17080921,4.563364651
755.8224802,-74.16972783,4.563364791
708.7421614,-74.16756506,4.563365065
814.991373,-74.16323953,4.563365595
841.1070555,-74.16161746,4.563365787
834.8678313,-74.16053608,4.563365913
829.8527083,-74.15675124,4.563366341
819.5991545,-74.15566986,4.563366459
734.3124577,-74.1529664,4.563366749
828.0940248,-74.15188502,4.563366862
808.9324734,-74.14918156,4.563367137
768.2163242,-74.1464781,4.563367402
734.4016299,-74.14593741,4.563367453
736.8795801,-74.14431534,4.563367606
721.4846658,-74.14269326,4.563367755
572.3110525,-74.12809459,4.563368933
681.0008028,-74.12430975,4.56336919
479.1633586,-74.11187385,4.563369893
492.223933,-74.11133315,4.563369919
460.3983992,-74.11025177,4.563369969
438.1312502,-74.10538555,4.563370174
405.3643454,-74.10484485,4.563370195
388.1120318,-74.10376347,4.563370236
417.6175375,-74.10268209,4.563370274
507.372523,-74.09997863,4.563370364
513.1804545,-74.09943794,4.563370381
535.0780307,-74.09835655,4.563370413
539.9608198,-74.09781586,4.563370429
543.3003969,-74.09727517,4.563370444
540.0077575,-74.0951124,4.5633705
444.4568924,-74.09294964,4.56337055
371.951109,-74.09024618,4.563370603
520.1930583,-74.08267649,4.563370697
670.6827385,-74.07294404,4.563370701
531.935532,-74.06969989,4.563370673
468.0212424,-74.06807781,4.563370654
691.4030378,-74.1756755,4.563906588
721.1756463,-74.17513481,4.563906662
764.5288304,-74.17459412,4.563906735
775.9366797,-74.17405343,4.563906808
788.2813153,-74.17351274,4.563906881
752.5366372,-74.17026859,4.563907307
762.7806927,-74.1697279,4.563907377
723.2859411,-74.16702444,4.563907719
721.7068232,-74.16594306,4.563907853
722.6345989,-74.16540236,4.56390792
733.0616714,-74.16486167,4.563907986
729.1882556,-74.16432098,4.563908052
746.7638838,-74.16378029,4.563908117
832.7303755,-74.16053614,4.563908499
788.8273247,-74.15729199,4.563908868
736.1081971,-74.15080369,4.56390956
608.2078436,-74.13187948,4.563911243
479.921588,-74.11457733,4.563912346
499.3055297,-74.11241456,4.563912454
459.9903773,-74.10538557,4.563912762
512.5136774,-74.09943795,4.563912968
573.3007115,-74.09889726,4.563912984
442.1420512,-74.09349034,4.563913125
382.4324198,-74.08970549,4.563913199
453.2635453,-74.08483926,4.563913266
487.8333736,-74.08429857,4.563913271
511.9583026,-74.08375788,4.563913276
503.4662524,-74.08321719,4.56391328
544.9459404,-74.06969988,4.563913261
465.3151366,-74.0686185,4.563913248
471.8305112,-74.06807781,4.563913241
470.2904875,-74.06753711,4.563913234
478.4377783,-74.06699642,4.563913226
742.1722761,-74.17513488,4.564449248
767.822178,-74.17459419,4.564449321
768.3125841,-74.1740535,4.564449394
767.3752938,-74.17351281,4.564449467
762.6744675,-74.17297212,4.564449539
771.1827419,-74.17189073,4.564449682
772.8267919,-74.17135004,4.564449753
757.3550684,-74.17026866,4.564449894
775.4724766,-74.16810589,4.56445017
773.8000665,-74.1675652,4.564450238
726.1648679,-74.16648381,4.564450373
715.8502759,-74.16594312,4.56445044
722.7148726,-74.16486174,4.564450572
717.4651378,-74.16432105,4.564450638
736.5797566,-74.16323966,4.564450768
787.8412739,-74.16107689,4.564451023
808.4925357,-74.1605362,4.564451086
830.4069587,-74.15621067,4.564451574
855.2574565,-74.15566997,4.564451633
769.4897672,-74.15512928,4.564451691
788.1475304,-74.15134444,4.564452091
689.7973282,-74.14864098,4.564452364
723.5980105,-74.1470189,4.564452523
689.4742107,-74.14539682,4.564452678
745.1417202,-74.14377475,4.56445283
735.2936719,-74.13944921,4.564453216
735.6352204,-74.13782713,4.564453355
691.0734937,-74.13566436,4.564453533
583.3676728,-74.12917605,4.56445403
730.1682111,-74.12430982,4.564454364
491.6885722,-74.11295528,4.564455015
515.1730105,-74.11241459,4.564455041
433.3945508,-74.10971113,4.564455168
447.0861637,-74.10484489,4.56445537
408.8500318,-74.1043042,4.56445539
432.7910815,-74.10051935,4.564455521
452.6994209,-74.09997866,4.564455538
502.2891879,-74.09943797,4.564455555
390.5634824,-74.09132758,4.564455757
391.5070961,-74.09078689,4.564455767
688.2758252,-74.07618819,4.564455889
539.5481214,-74.06915919,4.564455842
511.4477535,-74.06861849,4.564455835
497.8685127,-74.06753711,4.564455821
767.0913765,-74.17459427,4.564991908
772.0787902,-74.17405357,4.564991981
762.8557791,-74.17351288,4.564992053
785.3749741,-74.17080942,4.56499241
781.897561,-74.17026873,4.56499248
797.0963514,-74.16810596,4.564992757
791.2249458,-74.16756527,4.564992825
718.8851845,-74.1654025,4.564993093
726.3303588,-74.16432111,4.564993225
692.8819146,-74.16323973,4.564993355
753.0582526,-74.16269903,4.564993419
784.6443196,-74.16215834,4.564993483
789.6194228,-74.16161765,4.564993547
799.2575441,-74.16107696,4.56499361
829.8848562,-74.15567003,4.564994219
725.8742873,-74.15350726,4.564994452
781.7048657,-74.15134449,4.564994678
725.3395026,-74.14701895,4.56499511
678.5781641,-74.14539687,4.564995265
735.5391604,-74.1437748,4.564995417
798.2071589,-74.1362051,4.564996076
619.3103306,-74.13133886,4.564996458
598.1565896,-74.13025748,4.564996538
479.0003668,-74.11295531,4.564997602
486.0159102,-74.11133323,4.56499768
425.0245406,-74.10917046,4.564997779
461.1793434,-74.10646699,4.564997893
414.1523371,-74.10376353,4.564997997
419.3733026,-74.10268214,4.564998036
443.4306549,-74.10106006,4.564998091
419.9344785,-74.09997868,4.564998126
465.3718277,-74.09943799,4.564998142
461.7421003,-74.09889729,4.564998159
434.0571491,-74.08808343,4.5649984
436.1477219,-74.08592066,4.564998428
470.2554709,-74.08537997,4.564998434
497.3865078,-74.08375789,4.56499845
620.8937724,-74.07835096,4.564998477
679.6917894,-74.07618819,4.564998476
663.5872066,-74.0751068,4.564998473
659.8731083,-74.07456611,4.564998471
656.9332002,-74.07402542,4.564998469
656.8311675,-74.07348472,4.564998466
491.8262332,-74.06915918,4.564998429
470.0499495,-74.06807779,4.564998416
495.9432683,-74.06699641,4.5649984
484.5876287,-74.06537433,4.564998375
762.8370967,-74.17459434,4.565534494
767.44492,-74.17405365,4.565534567
775.6564843,-74.17351295,4.56553464
782.8731024,-74.17297226,4.565534712
725.9410198,-74.16486187,4.565535746
708.7149545,-74.16323979,4.565535941
794.6228148,-74.16215841,4.56553607
806.1193692,-74.16161771,4.565536133
812.9357445,-74.16107702,4.565536196
795.384406,-74.15567009,4.565536806
761.2721903,-74.15188524,4.565537208
771.2540487,-74.14972247,4.565537429
765.9276652,-74.14161207,4.5655382
721.9237445,-74.13782722,4.565538528
782.8878693,-74.13728653,4.565538574
588.2770259,-74.13404237,4.565538837
621.161473,-74.12809475,4.565539281
458.0363137,-74.11025187,4.565540317
473.9630038,-74.10268216,4.565540623
433.6977789,-74.10214147,4.565540642
440.6153439,-74.099438,4.565540729
413.1047529,-74.09889731,4.565540746
417.5972197,-74.09835662,4.565540762
442.3645572,-74.09457176,4.565540862
393.2114441,-74.0918683,4.565540921
372.3807086,-74.0913276,4.565540932
410.3621109,-74.09078691,4.565540942
422.4305481,-74.09024622,4.565540952
426.6995862,-74.08808344,4.565540987
427.068289,-74.08646136,4.565541009
481.052281,-74.08375789,4.565541037
672.8811886,-74.07618819,4.565541063
602.4843925,-74.07078125,4.565541033
479.0154514,-74.06861848,4.56554101
450.0927759,-74.06807779,4.565541003
776.164575,-74.1751351,4.566077007
768.3321336,-74.17459441,4.566077081
766.6703254,-74.17405372,4.566077154
783.7839698,-74.17351302,4.566077226
780.7009615,-74.17297233,4.566077298
792.1474145,-74.17243164,4.56607737
784.7264929,-74.16486194,4.566078332
773.6053291,-74.16378055,4.566078463
735.8455235,-74.16323986,4.566078528
755.8036895,-74.16269916,4.566078592
792.7856051,-74.16215847,4.566078656
782.351266,-74.16161778,4.56607872
773.1453515,-74.16107708,4.566078783
777.8472755,-74.16053639,4.566078846
754.7010568,-74.15837362,4.566079093
773.8258365,-74.15783292,4.566079154
808.0864594,-74.15675154,4.566079274
792.965975,-74.15567015,4.566079393
693.4604718,-74.15350738,4.566079625
752.9704505,-74.15242599,4.566079739
770.9132951,-74.1518853,4.566079795
768.572855,-74.1513446,4.566079851
759.9253261,-74.14972252,4.566080016
686.5230269,-74.14647836,4.566080336
691.8417599,-74.14485628,4.56608049
707.4380462,-74.13782727,4.566081115
760.5837944,-74.13728657,4.566081161
758.6885995,-74.13620519,4.56608125
620.2976423,-74.13079825,4.566081672
624.6366588,-74.12863548,4.566081829
429.4845267,-74.11511814,4.566082666
405.3546006,-74.11403675,4.566082722
468.5177808,-74.10862981,4.566082977
459.4909381,-74.10538565,4.56608311
466.3365447,-74.10484496,4.566083131
463.1934732,-74.10430426,4.566083151
455.270168,-74.10214149,4.566083229
413.5420764,-74.09997871,4.5660833
423.0307848,-74.09943802,4.566083317
479.9233234,-74.09889733,4.566083333
407.9776281,-74.09781594,4.566083364
409.859015,-74.092409,4.566083497
424.5056124,-74.09078692,4.566083529
442.1528424,-74.09024622,4.566083539
457.7933389,-74.08970553,4.566083548
455.4670703,-74.08916484,4.566083557
445.2389745,-74.08862414,4.566083566
492.2759692,-74.0837579,4.566083625
646.5636254,-74.07889165,4.56608365
643.8202761,-74.07672888,4.566083651
668.8997591,-74.07618819,4.566083651
634.7218515,-74.07402541,4.566083643
639.3373541,-74.07348472,4.566083641
614.6149132,-74.07294402,4.566083637
603.6984426,-74.07240333,4.566083634
607.6427246,-74.07186264,4.56608363
644.7215911,-74.17729795,4.566619296
787.0092367,-74.17459448,4.566619667
776.1208405,-74.17405379,4.56661974
777.6170646,-74.1735131,4.566619813
783.4700125,-74.1729724,4.566619885
796.3659633,-74.17243171,4.566619957
798.2405732,-74.16918755,4.566620379
804.4118399,-74.16756547,4.566620584
824.9578411,-74.16702478,4.566620652
833.7012267,-74.16648408,4.566620719
759.9870582,-74.16323992,4.566621114
783.0369566,-74.16269923,4.566621179
821.6367524,-74.16215853,4.566621243
813.9182965,-74.16161784,4.566621306
804.4579616,-74.16107715,4.56662137
794.7711371,-74.16053645,4.566621432
781.4709731,-74.15999576,4.566621495
790.8471519,-74.15945506,4.566621557
800.40903,-74.15891437,4.566621618
772.4136126,-74.15837368,4.56662168
819.4879932,-74.15729229,4.566621801
817.3206583,-74.1562109,4.56662192
653.5666861,-74.1394494,4.566623564
652.6537606,-74.1389087,4.56662361
684.510272,-74.13782731,4.566623702
722.2993247,-74.13728662,4.566623747
732.2178554,-74.13620523,4.566623837
637.8214456,-74.12160649,4.566624883
460.987052,-74.11619955,4.566625195
402.7469357,-74.11511817,4.566625253
450.8547467,-74.11241469,4.566625389
509.8116068,-74.10917053,4.56662554
490.2465842,-74.10646706,4.566625654
477.4260513,-74.10592637,4.566625676
478.3690038,-74.10538567,4.566625697
450.6935659,-74.10484498,4.566625718
454.2391566,-74.10430428,4.566625738
455.7702242,-74.10376359,4.566625758
474.0472085,-74.10214151,4.566625816
448.1424939,-74.10106012,4.566625852
420.021649,-74.09997873,4.566625887
440.3990523,-74.09943804,4.566625904
459.1593956,-74.09781595,4.566625951
462.1096504,-74.09727526,4.566625967
457.8272922,-74.09511248,4.566626023
445.6436538,-74.09457179,4.566626036
424.089064,-74.09403109,4.566626049
428.0864368,-74.09132762,4.566626106
442.2834982,-74.09078693,4.566626116
444.1113915,-74.09024623,4.566626126
429.8961496,-74.08916485,4.566626144
423.492654,-74.08862415,4.566626153
474.4336331,-74.08700207,4.566626176
458.726373,-74.08537999,4.566626196
506.559002,-74.08213582,4.566626224
529.4223657,-74.0751068,4.566626235
531.6115904,-74.07402541,4.566626231
536.3579068,-74.07348471,4.566626228
537.6218365,-74.07294402,4.566626224
531.8966813,-74.07240333,4.566626221
533.4006963,-74.07186263,4.566626217
638.8869578,-74.17729803,4.567161882
774.1626471,-74.17459456,4.567162253
783.2517281,-74.17405386,4.567162326
771.2432432,-74.17351317,4.567162399
791.8850097,-74.17297248,4.567162471
809.9291706,-74.17243178,4.567162543
818.5510352,-74.17135039,4.567162685
804.4005293,-74.1708097,4.567162756
822.6185645,-74.17026901,4.567162826
795.7128747,-74.16918762,4.567162965
793.6588514,-74.16864692,4.567163034
797.195251,-74.16756554,4.567163171
839.6397193,-74.16540276,4.567163439
797.5672699,-74.16486207,4.567163505
800.3644089,-74.1621586,4.567163829
814.6192126,-74.1616179,4.567163893
790.7044596,-74.16053651,4.567164019
771.6083348,-74.15891443,4.567164205
804.1041442,-74.15837374,4.567164266
786.9010494,-74.15783304,4.567164327
817.7702434,-74.15621096,4.567164507
683.1630234,-74.15458888,4.567164683
759.4808327,-74.1529668,4.567164856
778.7384558,-74.15188541,4.567164969
767.386848,-74.14918194,4.567165244
702.8818703,-74.14269361,4.567165863
653.258661,-74.1340425,4.567166597
654.138771,-74.13242042,4.567166723
640.3559369,-74.12917625,4.567166965
640.8959922,-74.12863555,4.567167003
695.3302809,-74.12214722,4.567167437
641.3057855,-74.12160653,4.56716747
424.2095105,-74.11782167,4.567167693
433.6472579,-74.11674028,4.567167753
457.2922056,-74.11133333,4.567168028
497.0142698,-74.10646708,4.567168241
504.1289128,-74.10592639,4.567168263
481.2731483,-74.10538569,4.567168284
474.9490451,-74.104845,4.567168305
465.1793992,-74.1043043,4.567168325
465.3423689,-74.10376361,4.567168345
448.0669859,-74.10160083,4.567168421
441.5321359,-74.10106014,4.567168439
432.6069208,-74.10051944,4.567168457
423.1919457,-74.09997875,4.567168474
424.3703395,-74.09943805,4.567168491
560.827972,-74.09835666,4.567168523
532.7243824,-74.09781597,4.567168539
473.49112,-74.09727527,4.567168554
460.7018761,-74.09565319,4.567168597
470.9681782,-74.0951125,4.56716861
465.8291239,-74.0945718,4.567168623
439.5373886,-74.09403111,4.567168636
467.3068594,-74.09240902,4.567168671
449.2754638,-74.09186833,4.567168682
442.0771638,-74.09024624,4.567168713
433.4376031,-74.08970555,4.567168722
419.7324747,-74.08916485,4.567168731
437.2300369,-74.08862416,4.56716874
443.3870099,-74.08808347,4.567168748
473.3082264,-74.08754277,4.567168756
466.6334658,-74.08592069,4.567168777
448.951991,-74.0848393,4.567168789
504.5180805,-74.08159513,4.567168814
548.6179814,-74.07997305,4.567168822
557.0089433,-74.07889166,4.567168825
476.0005163,-74.07564749,4.567168824
523.4964375,-74.07294402,4.567168812
520.3758744,-74.07240332,4.567168808
464.8024237,-74.06753707,4.567168757
616.3326075,-74.17892018,4.567704241
732.6952211,-74.17621671,4.567704618
766.1831071,-74.17567602,4.567704692
789.6423722,-74.17513532,4.567704766
773.8847883,-74.17459463,4.56770484
778.2523054,-74.17351324,4.567704985
804.1866858,-74.17297255,4.567705058
773.3553475,-74.17135046,4.567705272
811.8047118,-74.16918769,4.567705551
779.4956651,-74.16486213,4.567706092
808.6978873,-74.16161797,4.56770648
804.7265038,-74.16107727,4.567706543
765.8347215,-74.15999588,4.567706668
776.6125327,-74.15891449,4.567706792
800.7878485,-74.1583738,4.567706853
791.0394737,-74.15621102,4.567707093
743.9311881,-74.15567033,4.567707153
726.2656405,-74.15512963,4.567707211
707.8494578,-74.15458894,4.56770727
808.5558445,-74.15080408,4.567707667
767.6744182,-74.14972269,4.567707776
712.8898232,-74.14701921,4.567708044
699.0557417,-74.14377505,4.567708351
732.3076539,-74.14323435,4.567708401
673.1952037,-74.13999018,4.567708691
673.3745844,-74.13890879,4.567708784
683.1153154,-74.13566463,4.567709055
672.0207672,-74.13512393,4.567709098
700.7397351,-74.13296115,4.567709269
666.1321217,-74.13242046,4.56770931
591.7763317,-74.13133907,4.567709392
612.9722238,-74.13025768,4.567709473
649.3710095,-74.12485073,4.56770985
676.0002394,-74.12376934,4.567709921
630.935114,-74.12322864,4.567709955
417.1547981,-74.11836239,4.567710249
423.4795066,-74.11674031,4.56771034
407.1869673,-74.11619961,4.567710369
390.4239112,-74.11565892,4.567710398
401.2355102,-74.11511822,4.567710427
522.5465183,-74.1070078,4.567710806
535.0637786,-74.1064671,4.567710828
516.4667048,-74.10592641,4.56771085
491.5068029,-74.10538571,4.567710871
471.2261939,-74.10484502,4.567710892
465.6319896,-74.10430432,4.567710912
458.0701027,-74.10376363,4.567710932
424.5716642,-74.10106015,4.567711026
512.3268838,-74.09889737,4.567711094
532.2596444,-74.09835668,4.56771111
491.166239,-74.09781598,4.567711126
463.4242601,-74.09727529,4.567711141
463.5135844,-74.09673459,4.567711155
484.4359238,-74.09511251,4.567711197
438.2262948,-74.09403112,4.567711223
433.2688754,-74.09349042,4.567711235
454.9486484,-74.09294973,4.567711247
485.009828,-74.09240903,4.567711258
485.1970985,-74.09186834,4.567711269
484.5517282,-74.09132764,4.56771128
451.6872581,-74.09078695,4.56771129
449.3982871,-74.09024625,4.5677113
428.4787812,-74.08970556,4.567711309
433.255439,-74.08916486,4.567711318
457.114252,-74.08700208,4.56771135
492.9731998,-74.08646139,4.567711357
455.076921,-74.08321722,4.567711391
488.5066015,-74.08051374,4.567711407
491.1057722,-74.07510679,4.567711409
461.0730174,-74.0740254,4.567711405
482.4923015,-74.07348471,4.567711402
498.7045096,-74.06807776,4.567711351
737.0866902,-74.17621679,4.568247205
769.2367559,-74.17567609,4.568247279
783.8941259,-74.1745947,4.568247426
775.5913573,-74.17405401,4.568247499
788.8570314,-74.17351331,4.568247572
791.1705618,-74.17297262,4.568247644
765.0989613,-74.17135053,4.568247858
782.9143641,-74.16161803,4.568249066
783.5840343,-74.15837386,4.568249439
795.4592616,-74.15621108,4.56824968
776.1440886,-74.15080413,4.568250253
716.132305,-74.14701927,4.56825063
689.3625649,-74.14647857,4.568250682
713.0880032,-74.14269371,4.568251037
688.8911997,-74.14215301,4.568251086
718.1549342,-74.13999023,4.568251277
658.3501249,-74.13890884,4.568251371
728.4344486,-74.13350189,4.568251814
644.8538604,-74.12917633,4.568252138
665.1718653,-74.12809494,4.568252215
751.0600284,-74.12755424,4.568252253
708.378386,-74.12701355,4.568252291
429.2486765,-74.12160659,4.568252644
421.285244,-74.1205252,4.56825271
433.3301473,-74.11998451,4.568252742
427.4917774,-74.11944381,4.568252774
410.1249841,-74.11890312,4.568252805
386.4996121,-74.11836242,4.568252836
399.4756973,-74.11782173,4.568252867
422.3878854,-74.11728103,4.568252897
435.7585592,-74.11674034,4.568252927
426.7874203,-74.11619964,4.568252956
412.6741977,-74.11565895,4.568252985
420.6336011,-74.11511825,4.568253014
425.5387016,-74.11457755,4.568253042
471.7238794,-74.11295547,4.568253124
476.8137824,-74.11079269,4.568253228
495.4460267,-74.1091706,4.568253301
537.685997,-74.10754852,4.568253371
547.9790645,-74.10700782,4.568253393
529.7780695,-74.10646712,4.568253415
521.5047548,-74.10592643,4.568253437
499.9485726,-74.10538573,4.568253458
459.8076811,-74.10430434,4.5682535
413.4799723,-74.10051948,4.568253631
429.9068426,-74.09943808,4.568253665
473.468376,-74.09889739,4.568253681
493.989818,-74.09835669,4.568253697
490.5945963,-74.097816,4.568253713
485.4693878,-74.0972753,4.568253728
461.7537788,-74.09673461,4.568253743
445.6691936,-74.09349044,4.568253822
483.4243953,-74.09240904,4.568253845
462.497974,-74.08105444,4.568253992
473.0170374,-74.07943235,4.568253998
520.4188394,-74.07240331,4.568253982
647.1885696,-74.07024053,4.568253964
592.8866314,-74.06969984,4.568253958
647.9574148,-74.17783895,4.568789566
737.801012,-74.17621686,4.568789791
782.1914669,-74.17567617,4.568789865
793.1260839,-74.17513547,4.568789939
793.1569694,-74.17459478,4.568790012
790.8476005,-74.17405408,4.568790085
791.6321999,-74.17351339,4.568790158
754.5146136,-74.1718913,4.568790373
769.9943258,-74.16378087,4.568791396
795.3126557,-74.15837392,4.568792026
794.1783411,-74.15567044,4.568792326
782.1716723,-74.15512975,4.568792385
787.7797318,-74.15458905,4.568792443
810.6867259,-74.15296697,4.568792616
770.3224235,-74.15080419,4.56879284
692.7559196,-74.14701932,4.568793217
700.2139718,-74.14269375,4.568793623
582.1803085,-74.13133915,4.568794566
669.930752,-74.12809497,4.568794802
661.8323261,-74.12755428,4.56879484
565.822235,-74.12701358,4.568794878
560.7266387,-74.12376941,4.568795095
370.3596794,-74.12268802,4.568795164
397.4855235,-74.12214732,4.568795197
396.0038517,-74.12106593,4.568795264
391.6801116,-74.12052524,4.568795297
419.2686424,-74.11998454,4.568795329
426.708685,-74.11944384,4.568795361
440.9323904,-74.11890315,4.568795392
419.8594652,-74.11836245,4.568795423
412.1663571,-74.11782176,4.568795454
430.9155495,-74.11674037,4.568795514
421.4974405,-74.11619967,4.568795543
421.2750423,-74.11565897,4.568795572
437.8402957,-74.11511828,4.568795601
550.1886618,-74.10700784,4.56879598
546.3541795,-74.10646715,4.568796002
539.3553665,-74.10592645,4.568796024
541.1304681,-74.10538575,4.568796045
512.9479496,-74.10484506,4.568796066
